W|gruner veltliner|schieferstein|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gruner|veltliner federspiel ried im weingebirge wachau dac late release|at|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kaiserberg|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kaiserberg|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kaiserberg wachau dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kirchensteig|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kla schmelz|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried klostersatz|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried klostersatz|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kollmitz|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kollmitz wachau dac|at|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kollmitz wachau dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kollmutz|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kreutles|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kreutles|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kreutles knoll|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried kreuzberg|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried liebenberg|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried liebenberg dom wachau austria|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried loibenberg|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried loibenberg wachau dac|at|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried loibenberg wachau dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried muhlpoint wachau dac|at|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried muhlpoint wachau dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried pichlpoint|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried poigen|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried setzberg|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried steiger wachau dac|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried steiger wachau dac|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried stein am rain|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried stein am rain|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried steinporz|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried steinporz|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried steinriegel|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried steinwand|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried steinwand|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ried trum|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel riede obere pointen|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rossatz|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rossatz|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rossatz|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rossatz bio|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rotes tor|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rotes tor|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rotes tor hirtzberger|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel rudi pichler wachau austria|at|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel ruhrsdorf|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel stein am rain|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel stein am rain|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel stein am rain dac|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel stein am rain dac|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen domane wachau|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen domane wachau|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|domaine wachau|gruner veltliner federspiel terrassen|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen domane wachau|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel terrassen domane wachau|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=757
W|gruner|veltliner federspiel tom|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel treu|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel treu weinhofmeisterei|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel treu weinhofmeisterei 1|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel wachau|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel wachau osterreich|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel wachau osterreich|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=764
W|gruner|veltliner federspiel wachauer terrassen|at|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel wachauwerk|at|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel weienkirchen|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel weingut emmerich knoll|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel weissenkirchen|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel weissenkirchen|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner federspiel zehenthof dac holzapfel|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner felix primus|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner felix rb nv|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner felix weingut weszeli kamptal austria|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fels waldschutz|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner feuersbrunn|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fili|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fili|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=778
W|gruner|veltliner fliegengewicht|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner flo|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner floss weingut leth|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner francisc|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner franciscus|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner franziska|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner franzl|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner frechau|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner freiheit 2022vinarstvi proidl|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner freiheit|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner freiheit nigl|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner freiheit nigl|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner freiheit nigl|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner freisprung|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner friendly langenlois kamptal dac|at|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner friendly langenlois kamptal dac|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner friends|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner frisch fruchtig|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner frisch fruchtig kamptal dac|at|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner frizzante|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gruner|veltliner frizzante bio|??|s|??|??|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|gruner|veltliner fruchtspiel|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fruchtspiel|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fsp|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fsp|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=803
W|gruner|veltliner fsp im weingebirge|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fsp im weingebirge|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=805
W|gruner|veltliner fsp late release|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fsp late release|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=807
W|gruner|veltliner fsp late release 6j holzfass jeroboam|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fsp late release 6j holzfass|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fumberg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner funkstille|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner furnkranz|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner furth|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner furth|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner furth dac|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner furth kremstal|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner fx pichler loibner|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gaisberg 1 lage kremstal dac reserve|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gaisberg 1 otw kammern kamptal dac|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gaisberg kamptal dac|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gaisberg kamptal dac|at|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco|=821
W|gruner|veltliner galgenberg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner galgenberg|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gartling|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gartling|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gebling|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gebling 1otw dac|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gedersdorf|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gedersdorf berger|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gedersdorfer lossterrassen kremstal dac|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner geppling|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gernlussen|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner geymuller ried lusthausberg edition 75|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gift pack|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gift pack|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=835
W|gruner|veltliner gigama grande res bio|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner glatzer|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner glatzer|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner glatzer|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner glatzer bio carnuntum|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner glimmerschiefer leithaberg dac|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gneiss glimmer|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gobelsburg village schloss gobelsburg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gobelsburg village schloss gobelsburg|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner goldberg|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner goldberg|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner goldberg demeter|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner golden reserve|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner golem|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gosing|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gotschelle 1e otw|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gottschelle erste lage|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gottschelle erste lage|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=853
W|gruner|veltliner gottschelle erste lage|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=853
W|gruner|veltliner gottweiger berg|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grafenegg|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grafenegg kamptal dac|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand cru steininger|??|w|??|??|??|nv|12.5|grand cru|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|1995|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|1998|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2000|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2001|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2001|12.5|??|medio|peixes, frutos do mar, saladas|seco|=863
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2002|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2003|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2003|12.5|??|medio|peixes, frutos do mar, saladas|seco|=866
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2004|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2010|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2012|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2013|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2014|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2015|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2015|12.5|??|medio|peixes, frutos do mar, saladas|seco|=873
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2017|12.5|??|medio|peixes, frutos do mar, saladas|seco|=875
W|gruner|veltliner grand gru kamptal dac reserve|at|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand reserve 1|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grand reserve 1|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grande reserve|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grande reserve|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=880
W|gruner|veltliner grande reserveurmeer|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner green|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner green|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner green pepp bio|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner green pepp bio|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner green pepp bio|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner greif smaragd|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner greif smaragd 150 liter|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner greif smaragd mathias hirtzberger|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner greif smaragd mathias hirtzberger|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grenzenlos martin|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grinzing|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner groe reserve|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner groe reserve ried laa|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner groes holzfass bio|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grune schnecke|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grunello|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grunello|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gruner bio|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gruner trinkvergnugen 075 liter|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grunschnabel|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grunschnabel|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner grunschnabel|??|w|??|??|??|2025|12.5|??|medio|peixes, frutos do mar, saladas|seco|=903
W|gruner|veltliner gruve|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gv|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner gv winzer krems qualitatswein|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hagenbrunn weinviertel dac bio|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hagenbrunn weinviertel dac bio|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner haid|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner haid weinviertel dac|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner haiden|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner haiden trocken|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner haltenberg weinbau burger 6 fl|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner handcrafted|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner handcrafted|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco|=915
W|gruner|veltliner handcrafted|??|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner handcrafted martin arndorfer|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner handcrafted martin arndorfer|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=918
W|gruner|veltliner handcrafted martin arndorfer|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=918
W|gruner|veltliner handcrafted martin arndorfer|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco|=918
W|gruner|veltliner handcrafted ma arndorfer mitges|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner handcrafted martin arndorfer kamptal|at|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hannah kremstal dac reserve|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hasenliebe gmeinbock|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hausmarke|??|w|??|??|??|nv|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hauswein bio|??|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hautnah mitterberg igt|??|w|??|??|??|nv|12.5|igt|medio|peixes, frutos do mar, saladas|seco
W|gruner|veltliner hawara|??|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
