1. W|casali maniago|sauvignon|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
620. W|casanova di neri cerretalto brunello di montalcino|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
621. W|casanova di neri cerretalto brunello di montalcino|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=620
622. W|casanova di neri cerretalto brunello di montalcino|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=620
623. W|casanova di neri cerretalto brunello di montalcino|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
624. W|casanova di neri cerretalto brunello di montalcino|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=623
625. W|casanova di neri cerretalto brunello di montalcino|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=623
626. W|casanova di neri cerretalto brunello di montalcino|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=623
627. W|casanova di neri cerretalto brunello di montalcino|docg 2012|pt|r|??|??|??|2012|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
628. W|casanova di neri cerretalto brunello di montalcino|docg 2013 magnum 15 liter|pt|r|??|??|??|2013|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
629. W|casanova di neri cerretalto brunello di montalcino|docg 2013 toscana|pt|r|??|toscana|??|2013|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
630. W|casanova di neri cerretalto brunello di montalcino|docg 2015|pt|r|??|??|??|2015|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
631. W|casanova di neri cerretalto brunello di montalcino|docg 2016|pt|r|??|??|??|2016|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
632. W|casanova di neri cerretalto brunello di montalcino|docg italy 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
633. W|casanova di neri cerretalto brunello di montalcino|docg italy 2019|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=632
634. W|casanova di neri di montalcino tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
635. W|casanova di neri giovanni|neri|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
636. W|casanova di neri giovanni neri|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
637. W|casanova di neri giovanni neri brunello di montalcino|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
638. W|casanova di neri giovanni neri brunello di montalcino|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
639. W|casanova di neri giovanni neri brunello di montalcino|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
640. W|casanova di neri giovanni neri brunello di montalcino|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=639
641. W|casanova di neri giovanni neri brunello di montalcino|docg 2019 vino rosso|pt|r|??|??|??|2019|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
642. W|casanova di neri giovanni neri brunello di montalcino|docg italy 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco
643. W|casanova di neri giovanni neri brunello di montalcino|docg italy 2020|pt|r|??|??|??|2020|13.5|docg|medio|carne vermelha, massas, queijos curados|seco|=642
644. W|casanova di neri giovanni neri|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
645. W|casanova di neri giovanni neri|rosso di montalcino 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
646. W|casanova di neri giovanni neri|rosso di montalcino 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
647. W|casanova di neri|ibbianco|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
648. W|casanova di neri ibbianco|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
649. W|casanova di neri ibbianco|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
650. W|casanova di neri ibbianco|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=649
651. W|casanova di neri ibbianco|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=649
652. W|casanova di neri ibbianco|2024|pt|r|??|??|??|2024|13.5|??|medio|carne vermelha, massas, queijos curados|seco
653. W|casanova di neri ir|rosso 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
654. W|casanova di neri ir|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
655. W|casanova di neri ir|rosso sant antimo 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
656. W|casanova di neri irosso toscana|2022|pt|r|??|toscana|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
657. W|casanova di neri irrose|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
658. W|casanova di neri irrose|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=657
659. W|casanova di neri irrose|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=657
660. W|casanova di neri irrose|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
661. W|casanova di neri irrose|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=660
662. W|casanova di neri irrose|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=660
663. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
664. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
665. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
666. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
667. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
668. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
669. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
670. W|casanova di neri|irrosso|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=663
671. W|casanova di neri irrosso|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
672. W|casanova di neri irrosso|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=671
673. W|casanova di neri irrosso|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
674. W|casanova di neri irrosso|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
675. W|casanova di neri irrosso|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
676. W|casanova di neri irrosso|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
677. W|casanova di neri irrosso|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=676
678. W|casanova di neri irrosso|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=676
679. W|casanova di neri irrosso|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=676
680. W|casanova di neri irrosso|2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=676
681. W|casanova di neri irrosso|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
682. W|casanova di neri irrosso|2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=681
683. W|casanova di neri irrosso|2023 tuscany italy|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
684. W|casanova di neri irrosso di casanova di|neri|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
685. W|casanova di neri irrosso di casanova di neri|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
686. W|casanova di neri irrosso|igt|pt|r|??|??|??|NV|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
687. W|casanova di neri irrosso|igt 2019 tuscany italy|pt|r|??|??|??|2019|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
688. W|casanova di neri irrosso toscana|2023|pt|r|??|toscana|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
689. W|casanova di neri irrosso toscana|igt 135vol 2015|pt|r|??|toscana|??|2015|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
690. W|casanova di neri irrosso toscana|igt 135vol 2015|pt|r|??|toscana|??|2015|13.5|igt|medio|carne vermelha, massas, queijos curados|seco|=689
691. W|casanova di neri irrosso toscana|igt 2022|pt|r|??|toscana|??|2022|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
692. W|casanova di neri irrosso toscana|igt 2022|pt|r|??|toscana|??|2022|13.5|igt|medio|carne vermelha, massas, queijos curados|seco|=691
693. W|casanova di neri irrosso toscana|igt 2023|pt|r|??|toscana|??|2023|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
694. W|casanova di neri olio|evo|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
695. W|casanova di neri olio evo|0 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
696. W|casanova di neri olio|extra vergine di oliva 2025|pt|r|??|??|??|2025|13.5|??|medio|carne vermelha, massas, queijos curados|seco
697. W|casanova di neri|pietradonice|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
698. W|casanova di neri pietradonice|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco
699. W|casanova di neri pietradonice|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
700. W|casanova di neri pietradonice|2016 toscane|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
701. W|casanova di neri pietradonice|2016 toscane|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=700
702. W|casanova di neri pietradonice|2016 toscane|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=700
703. W|casanova di neri pietradonice|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
704. W|casanova di neri pietradonice|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
705. W|casanova di neri pietradonice|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=704
706. W|casanova di neri pietradonice|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=704
707. W|casanova di neri pietradonice|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=704
708. W|casanova di neri pietradonice|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=704
709. W|casanova di neri pietradonice|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=704
710. W|casanova di neri pietradonice|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=704
711. W|casanova di neri pietradonice|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
712. W|casanova di neri pietradonice|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=711
713. W|casanova di neri pietradonice|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=711
714. W|casanova di neri pietradonice|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=711
715. W|casanova di neri pietradonice|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=711
716. W|casanova di neri pietradonice|6 cs 2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
717. W|casanova di neri pietradonice|igt toscana rosso 2017 vino rosso|pt|r|??|toscana|??|2017|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
718. W|casanova di neri pietradonice|rosso di tosana igt|pt|r|??|??|??|NV|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
719. W|casanova di neri pietradonice|rosso di tosana igt 2019|pt|r|??|??|??|2019|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
720. W|casanova di neri pietradonice|rosso di tosana igt 2019|pt|r|??|??|??|2019|13.5|igt|medio|carne vermelha, massas, queijos curados|seco|=719
721. W|casanova di neri pietradonice|rosso di toscana igt 2018|pt|r|??|toscana|??|2018|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
722. W|casanova di neri pietradonice toscana|2021|pt|r|??|toscana|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
723. W|casanova di neri pietradonice toscana|igt 2019|pt|r|??|toscana|??|2019|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
724. W|casanova di neri pietradonice toscana|igt 2019|pt|r|??|toscana|??|2019|13.5|igt|medio|carne vermelha, massas, queijos curados|seco|=723
725. W|casanova di neri pietradonice toscana|igt tuscany italy 2021|pt|r|??|toscana|??|2021|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
726. W|casanova di neri|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
727. W|casanova di neri|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=726
728. W|casanova di neri|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=726
729. W|casanova di neri|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=726
730. W|casanova di neri|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=726
731. W|casanova di neri|rosso di montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=726
732. W|casanova di neri|rosso di montalcino 2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
733. W|casanova di neri|rosso di montalcino 2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
734. W|casanova di neri|rosso di montalcino 2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=733
735. W|casanova di neri|rosso di montalcino 2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=733
736. W|casanova di neri|rosso di montalcino 2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=733
737. W|casanova di neri|rosso di montalcino 2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
738. W|casanova di neri|rosso di montalcino 2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
739. W|casanova di neri|rosso di montalcino 2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=738
740. W|casanova di neri|rosso di montalcino 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
741. W|casanova di neri|rosso di montalcino 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=740
742. W|casanova di neri|rosso di montalcino 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=740
743. W|casanova di neri|rosso di montalcino 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
744. W|casanova di neri|rosso di montalcino 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=743
745. W|casanova di neri|rosso di montalcino 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=743
746. W|casanova di neri|rosso di montalcino 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=743
747. W|casanova di neri|rosso di montalcino 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=743
748. W|casanova di neri|rosso di montalcino 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=743
749. W|casanova di neri|rosso di montalcino doc|pt|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
750. W|casanova di neri|rosso di montalcino doc 2014|pt|r|??|??|??|2014|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
751. W|casanova di neri|rosso di montalcino doc 2020|pt|r|??|??|??|2020|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
752. W|casanova di neri|rosso di montalcino doc 2021|pt|r|??|??|??|2021|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
753. W|casanova di neri|rosso di montalcino doc 2023|pt|r|??|??|??|2023|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
754. W|casanova di neri|rosso di montalcino doc 2023|pt|r|??|??|??|2023|13.5|doc|medio|carne vermelha, massas, queijos curados|seco|=753
755. W|casanova di neri|rosso di montalcino doc 2023|pt|r|??|??|??|2023|13.5|doc|medio|carne vermelha, massas, queijos curados|seco|=753
756. W|casanova di neri|rosso di montalcino doc giovanni neri|pt|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
757. W|casanova di neri|rosso di montalcino doc giovanni neri|pt|r|??|??|??|NV|13.5|doc|medio|carne vermelha, massas, queijos curados|seco|=756
758. W|casanova di neri|rosso di montalcino giovanni neri|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
759. W|casanova di neri|rosso di montalcino giovanni neri 2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
760. W|casanova di neri|rosso di montalcino giovanni neri 2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=759
761. W|casanova di neri|rosso di montalcino giovanni neri 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
762. W|casanova di neri|rosso di montalcino giovanni neri 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=761
763. W|casanova di neri|rosso di montalcino giovanni neri 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=761
764. W|casanova di neri|rosso di montalcino giovanni neri doc 2021|pt|r|??|??|??|2021|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
765. W|casanova di neri|rosso di montalcino giovanni neri doc 2021|pt|r|??|??|??|2021|13.5|doc|medio|carne vermelha, massas, queijos curados|seco|=764
766. W|casanova di neri|rosso di montalcino giovanni neri doc 2023|pt|r|??|??|??|2023|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
767. W|casanova di neri|rosso di montalcino giovanni neri magnum 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
768. W|casanova di neri|rosso di montalcino giovanni neri magnum 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=767
769. W|casanova di neri|rosso di montalcino giovanni neri magnum 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=767
770. W|casanova di neri|rosso di montalcino rosso di montalcino doc 2023 vino rosso|pt|r|??|??|??|2023|13.5|doc|medio|carne vermelha, massas, queijos curados|seco
771. W|casanova di neri|rosso di montalcino tuscany italy 2023|pt|r|??|??|??|2023|13.5|??|medio|carne vermelha, massas, queijos curados|seco
772. W|casanova di neri|rosso di toscana pietradonice|pt|r|??|toscana|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
773. W|casanova di neri|rosso irrosso di casanova di neri 2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
774. W|casanova di neri|rosso irrosso di casanova di neri 2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=773
775. W|casanova di neri|rosso irrosso di casanova di neri 2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=773
776. W|casanova di neri|rosso montalcino 2022|pt|r|??|??|??|2022|13.5|??|medio|carne vermelha, massas, queijos curados|seco
777. W|casanova di neri|rosso pietradonice igt 2003|pt|r|??|??|??|2003|13.5|igt|medio|carne vermelha, massas, queijos curados|seco
778. W|casanova di neri tenuta nouva brunello|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
779. W|casanova di neri tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
780. W|casanova di neri tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=779
781. W|casanova di neri tenuta|nuova|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=779
782. W|casanova di neri tenuta nuova|1999|pt|r|??|??|??|1999|13.5|??|medio|carne vermelha, massas, queijos curados|seco
783. W|casanova di neri tenuta nuova|2004|pt|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
784. W|casanova di neri tenuta nuova|2004 vinous 94 ws 98 rpwa 93|pt|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
785. W|casanova di neri tenuta nuova|2007|pt|r|??|??|??|2007|13.5|??|medio|carne vermelha, massas, queijos curados|seco
786. W|casanova di neri tenuta nuova|2008|pt|r|??|??|??|2008|13.5|??|medio|carne vermelha, massas, queijos curados|seco
787. W|casanova di neri tenuta nuova|2011 vinous 93 rpwa 95 js 94|pt|r|??|??|??|2011|13.5|??|medio|carne vermelha, massas, queijos curados|seco
788. W|casanova di neri tenuta nuova|2012|pt|r|??|??|??|2012|13.5|??|medio|carne vermelha, massas, queijos curados|seco
789. W|casanova di neri tenuta nuova|2012|pt|r|??|??|??|2012|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=788
790. W|casanova di neri tenuta nuova|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco
791. W|casanova di neri tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
792. W|casanova di neri tenuta nuova|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=791
793. W|casanova di neri tenuta nuova|2016|pt|r|??|??|??|2016|13.5|??|medio|carne vermelha, massas, queijos curados|seco
794. W|casanova di neri tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco
795. W|casanova di neri tenuta nuova|2017|pt|r|??|??|??|2017|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=794
796. W|casanova di neri tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco
797. W|casanova di neri tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=796
798. W|casanova di neri tenuta nuova|2018|pt|r|??|??|??|2018|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=796
799. W|casanova di neri tenuta nuova|2019|pt|r|??|??|??|2019|13.5|??|medio|carne vermelha, massas, queijos curados|seco
800. W|casanova di neri tenuta nuova|2020|pt|r|??|??|??|2020|13.5|??|medio|carne vermelha, massas, queijos curados|seco
801. W|casanova di neri tenuta nuova|2021|pt|r|??|??|??|2021|13.5|??|medio|carne vermelha, massas, queijos curados|seco
802. W|casanova di neri tenuta nuova bdm tenuta nuova|2010|pt|r|??|??|??|2010|13.5|??|medio|carne vermelha, massas, queijos curados|seco
803. W|casanova di neri tenuta nuova bru di|mont|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
804. W|casanova di neri tenuta nuova bru di|mont|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=803
805. W|casanova di neri tenuta nuova brunello di|montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco
806. W|casanova di neri tenuta nuova brunello di|montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=805
807. W|casanova di neri tenuta nuova brunello di|montalcino|pt|r|??|??|??|NV|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=805
808. W|casanova di neri tenuta nuova brunello di montalcino|1996|pt|r|??|??|??|1996|13.5|??|medio|carne vermelha, massas, queijos curados|seco
809. W|casanova di neri tenuta nuova brunello di montalcino|1997|pt|r|??|??|??|1997|13.5|??|medio|carne vermelha, massas, queijos curados|seco
810. W|casanova di neri tenuta nuova brunello di montalcino|2001|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco
811. W|casanova di neri tenuta nuova brunello di montalcino|2001|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=810
812. W|casanova di neri tenuta nuova brunello di montalcino|2001|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=810
813. W|casanova di neri tenuta nuova brunello di montalcino|2001 montalcino italy|pt|r|??|??|??|2001|13.5|??|medio|carne vermelha, massas, queijos curados|seco
814. W|casanova di neri tenuta nuova brunello di montalcino|2004|pt|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
815. W|casanova di neri tenuta nuova brunello di montalcino|2004 montalcino italy|pt|r|??|??|??|2004|13.5|??|medio|carne vermelha, massas, queijos curados|seco
816. W|casanova di neri tenuta nuova brunello di montalcino|2010|pt|r|??|??|??|2010|13.5|??|medio|carne vermelha, massas, queijos curados|seco
817. W|casanova di neri tenuta nuova brunello di montalcino|2010|pt|r|??|??|??|2010|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=816
818. W|casanova di neri tenuta nuova brunello di montalcino|2010|pt|r|??|??|??|2010|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=816
819. W|casanova di neri tenuta nuova brunello di montalcino|2011 montalcino italy|pt|r|??|??|??|2011|13.5|??|medio|carne vermelha, massas, queijos curados|seco
820. W|casanova di neri tenuta nuova brunello di montalcino|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco
821. W|casanova di neri tenuta nuova brunello di montalcino|2013|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=820
822. W|casanova di neri tenuta nuova brunello di montalcino|2013 da 15 litri|pt|r|??|??|??|2013|13.5|??|medio|carne vermelha, massas, queijos curados|seco
823. W|casanova di neri tenuta nuova brunello di montalcino|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco
824. W|casanova di neri tenuta nuova brunello di montalcino|2015|pt|r|??|??|??|2015|13.5|??|medio|carne vermelha, massas, queijos curados|seco|=823
